Customer ID,Age,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Gender_Female,Gender_Male,City_Chicago,City_Houston,City_Los Angeles,City_Miami,City_New York,City_San Francisco,Membership Type_Bronze,Membership Type_Gold,Membership Type_Silver,Satisfaction Level_Neutral,Satisfaction Level_Satisfied,Satisfaction Level_Unsatisfied,recency,churned,Churn Prediction
361,28,1490.1,21,4.9,False,10,False,True,False,False,False,False,False,True,False,True,False,False,True,False,10,0,0
362,32,660.3,10,3.8,True,35,False,True,False,False,False,True,False,False,False,False,True,False,False,True,35,1,1
363,36,430.5,8,3.1,False,21,True,False,False,True,False,False,False,False,True,False,False,True,False,False,21,0,0
364,30,1200.8,16,4.7,True,22,True,False,False,False,False,False,True,False,False,True,False,False,True,False,22,0,0
365,34,780.2,11,4.1,False,16,False,True,False,False,True,False,False,False,False,False,True,True,False,False,16,0,0
366,43,505.75,10,3.3,True,42,True,False,True,False,False,False,False,False,True,False,False,False,False,True,42,1,1
367,30,1460.5,20,4.8,False,13,False,True,False,False,False,False,False,True,False,True,False,False,True,False,13,0,0
368,27,710.4,13,4.1,True,65,False,True,False,False,False,True,False,False,False,False,True,False,False,True,65,1,1
369,37,450.8,7,3.4,False,24,True,False,False,True,False,False,False,False,True,False,False,True,False,False,24,0,0
370,31,1140.6,15,4.5,True,30,True,False,False,False,False,False,True,False,False,True,False,False,True,False,30,0,0
371,35,800.9,12,4.1,False,17,False,True,False,False,True,False,False,False,False,False,True,True,False,False,17,0,0
372,41,475.25,9,3.6,True,65,True,False,True,False,False,False,False,False,True,False,False,False,False,True,65,1,1
373,28,1480.1,21,4.9,False,11,False,True,False,False,False,False,False,True,False,True,False,False,True,False,11,0,0
374,32,660.3,10,3.8,True,36,False,True,False,False,False,True,False,False,False,False,True,False,False,True,36,1,1
375,36,470.5,8,3.0,False,22,True,False,False,True,False,False,False,False,True,False,False,True,False,False,22,0,0
376,30,1190.8,16,4.5,True,23,True,False,False,False,False,False,True,False,False,True,False,False,True,False,23,0,0
377,33,770.2,11,4.2,False,18,False,True,False,False,True,False,False,False,False,False,True,True,False,False,18,0,0
378,43,515.75,10,3.3,True,43,True,False,True,False,False,False,False,False,True,False,False,False,False,True,43,1,1
379,30,1450.5,19,4.6,False,12,False,True,False,False,False,False,False,True,False,True,False,False,True,False,12,0,0
380,27,710.4,13,4.1,True,58,False,True,False,False,False,True,False,False,False,False,True,False,False,True,58,1,1
381,37,430.8,7,3.4,False,27,True,False,False,True,False,False,False,False,True,False,False,True,False,False,27,0,0
382,31,1160.6,15,4.5,True,31,True,False,False,False,False,False,True,False,False,True,False,False,True,False,31,1,1
383,35,820.9,12,4.3,False,15,False,True,False,False,True,False,False,False,False,False,True,True,False,False,15,0,0
384,41,495.25,9,3.6,True,43,True,False,True,False,False,False,False,False,True,False,False,False,False,True,43,1,1
385,28,1490.1,21,4.9,False,10,False,True,False,False,False,False,False,True,False,True,False,False,True,False,10,0,0
386,32,660.3,10,3.8,True,37,False,True,False,False,False,True,False,False,False,False,True,False,False,True,37,1,1
387,36,440.5,8,3.1,False,23,True,False,False,True,False,False,False,False,True,False,False,True,False,False,23,0,0
388,30,1200.8,16,4.7,True,24,True,False,False,False,False,False,True,False,False,True,False,False,True,False,24,0,0
389,34,780.2,11,4.1,False,16,False,True,False,False,True,False,False,False,False,False,True,True,False,False,16,0,0
390,43,505.75,10,3.3,True,44,True,False,True,False,False,False,False,False,True,False,False,False,False,True,44,1,1
391,30,1460.5,20,4.8,False,13,False,True,False,False,False,False,False,True,False,True,False,False,True,False,13,0,0
392,27,710.4,13,4.1,True,59,False,True,False,False,False,True,False,False,False,False,True,False,False,True,59,1,1
393,37,450.8,7,3.4,False,28,True,False,False,True,False,False,False,False,True,False,False,True,False,False,28,0,0
394,31,1140.6,15,4.5,True,32,True,False,False,False,False,False,True,False,False,True,False,False,True,False,32,1,1
395,35,800.9,12,4.1,False,17,False,True,False,False,True,False,False,False,False,False,True,True,False,False,17,0,0
396,41,475.25,9,3.6,True,44,True,False,True,False,False,False,False,False,True,False,False,False,False,True,44,1,1
397,28,1480.1,21,4.9,False,12,False,True,False,False,False,False,False,True,False,True,False,False,True,False,12,0,0
398,32,660.3,10,3.8,True,38,False,True,False,False,False,True,False,False,False,False,True,False,False,True,38,1,1
399,36,470.5,8,3.0,False,65,True,False,False,True,False,False,False,False,True,False,False,True,False,False,65,1,1
400,30,1190.8,16,4.5,True,65,True,False,False,False,False,False,True,False,False,True,False,False,True,False,65,1,1
401,33,800.2,11,4.1,False,18,False,True,False,False,True,False,False,False,False,False,True,True,False,False,18,0,0
402,43,515.75,10,3.3,True,45,True,False,True,False,False,False,False,False,True,False,False,False,False,True,45,1,1
403,30,1450.5,19,4.6,False,13,False,True,False,False,False,False,False,True,False,True,False,False,True,False,13,0,0
404,27,710.4,13,4.1,True,60,False,True,False,False,False,True,False,False,False,False,True,False,False,True,60,1,1
405,37,430.8,7,3.4,False,65,True,False,False,True,False,False,False,False,True,False,False,True,False,False,65,1,1
406,31,1160.6,15,4.5,True,33,True,False,False,False,False,False,True,False,False,True,False,False,True,False,33,1,1
407,35,820.9,12,4.3,False,16,False,True,False,False,True,False,False,False,False,False,True,True,False,False,16,0,0
408,41,495.25,9,3.6,True,45,True,False,True,False,False,False,False,False,True,False,False,False,False,True,45,1,1
409,28,1490.1,21,4.9,False,65,False,True,False,False,False,False,False,True,False,True,False,False,True,False,65,1,1
410,32,660.3,10,3.8,True,39,False,True,False,False,False,True,False,False,False,False,True,False,False,True,39,1,1
411,36,440.5,8,3.1,False,24,True,False,False,True,False,False,False,False,True,False,False,True,False,False,24,0,0
412,30,1200.8,16,4.7,True,25,True,False,False,False,False,False,True,False,False,True,False,False,True,False,25,0,0
413,34,780.2,11,4.1,False,17,False,True,False,False,True,False,False,False,False,False,True,True,False,False,17,0,0
414,43,505.75,10,3.3,True,46,True,False,True,False,False,False,False,False,True,False,False,False,False,True,46,1,1
415,30,1460.5,20,4.8,False,14,False,True,False,False,False,False,False,True,False,True,False,False,True,False,14,0,0
416,27,710.4,13,4.1,True,61,False,True,False,False,False,True,False,False,False,False,True,False,False,True,61,1,1
417,37,450.8,7,3.4,False,30,True,False,False,True,False,False,False,False,True,False,False,True,False,False,30,0,0
418,31,1140.6,15,4.5,True,34,True,False,False,False,False,False,True,False,False,True,False,False,True,False,34,1,1
419,35,800.9,12,4.1,False,19,False,True,False,False,True,False,False,False,False,False,True,True,False,False,19,0,0
420,41,475.25,9,3.6,True,46,True,False,True,False,False,False,False,False,True,False,False,False,False,True,46,1,1
421,28,1480.1,21,4.9,False,12,False,True,False,False,False,False,False,True,False,True,False,False,True,False,12,0,0
422,32,660.3,10,3.8,True,40,False,True,False,False,False,True,False,False,False,False,True,False,False,True,40,1,1
423,36,470.5,8,3.0,False,26,True,False,False,True,False,False,False,False,True,False,False,True,False,False,26,0,0
424,30,1190.8,16,4.5,True,27,True,False,False,False,False,False,True,False,False,True,False,False,True,False,27,0,0
425,34,780.2,11,4.2,False,18,False,True,False,False,True,False,False,False,False,False,True,True,False,False,18,0,0
426,43,515.75,10,3.3,True,65,True,False,True,False,False,False,False,False,True,False,False,False,False,True,65,1,1
427,30,1450.5,19,4.6,False,14,False,True,False,False,False,False,False,True,False,True,False,False,True,False,14,0,0
428,27,710.4,13,4.1,True,62,False,True,False,False,False,True,False,False,False,False,True,False,False,True,62,1,1
429,37,430.8,7,3.4,False,31,True,False,False,True,False,False,False,False,True,False,False,True,False,False,31,1,1
430,31,1160.6,15,4.5,True,35,True,False,False,False,False,False,True,False,False,True,False,False,True,False,35,1,1
431,35,820.9,12,4.3,False,20,False,True,False,False,True,False,False,False,False,False,True,True,False,False,20,0,0
432,41,495.25,9,3.6,True,47,True,False,True,False,False,False,False,False,True,False,False,False,False,True,47,1,1
433,28,1490.1,21,4.9,False,65,False,True,False,False,False,False,False,True,False,True,False,False,True,False,65,1,1
434,32,660.3,10,3.8,True,41,False,True,False,False,False,True,False,False,False,False,True,False,False,True,41,1,1
435,36,440.5,8,3.1,False,28,True,False,False,True,False,False,False,False,True,False,False,True,False,False,28,0,0
436,30,1200.8,16,4.7,True,28,True,False,False,False,False,False,True,False,False,True,False,False,True,False,28,0,0
437,34,780.2,11,4.1,False,19,False,True,False,False,True,False,False,False,False,False,True,True,False,False,19,0,0
438,43,505.75,10,3.3,True,48,True,False,True,False,False,False,False,False,True,False,False,False,False,True,48,1,1
439,30,1460.5,20,4.8,False,15,False,True,False,False,False,False,False,True,False,True,False,False,True,False,15,0,0
440,27,710.4,13,4.1,True,63,False,True,False,False,False,True,False,False,False,False,True,False,False,True,63,1,1
441,37,450.8,7,3.4,False,32,True,False,False,True,False,False,False,False,True,False,False,True,False,False,32,1,1
442,31,1140.6,15,4.5,True,36,True,False,False,False,False,False,True,False,False,True,False,False,True,False,36,1,1
443,35,800.9,12,4.1,False,20,False,True,False,False,True,False,False,False,False,False,True,True,False,False,20,0,0
444,41,475.25,9,3.6,True,48,True,False,True,False,False,False,False,False,True,False,False,False,False,True,48,1,1
445,28,1480.1,21,4.9,False,13,False,True,False,False,False,False,False,True,False,True,False,False,True,False,13,0,0
446,32,660.3,10,3.8,True,42,False,True,False,False,False,True,False,False,False,False,True,False,False,True,42,1,1
447,36,470.5,8,3.0,False,27,True,False,False,True,False,False,False,False,True,False,False,True,False,False,27,0,0
448,30,1190.8,16,4.5,True,28,True,False,False,False,False,False,True,False,False,True,False,False,True,False,28,0,0
449,34,780.2,11,4.2,False,21,False,True,False,False,True,False,False,False,False,False,True,True,False,False,21,0,0
450,43,515.75,10,3.3,True,49,True,False,True,False,False,False,False,False,True,False,False,False,False,True,49,1,1
